age,income,rent,dependents,employment_status,savings,risk_label
35,43404.42576718632,1855.4117665201927,3,unemployed,3355.01658043807,1
19,5674.596588386465,849.1447206519331,0,employed,1519.0029424061045,0
71,43214.3498126485,1711.094045509927,0,employed,9677.362990000216,0
52,42137.908646779084,588.6408351173799,3,unemployed,2410.094824584871,1
33,34583.33980974648,1848.271082270371,2,employed,1770.7108141175293,0
78,8054.941221164066,1476.1528213381212,0,employed,613.5422829810637,1
58,36660.07244820676,1811.3400862075273,1,employed,2804.2687428937033,0
53,21481.350351273544,500.2825993348728,3,employed,1716.3273035981492,0
50,6218.794023500282,753.6216055339887,0,employed,16067.915651861578,0
21,42154.168440147805,1084.6390811397382,4,employed,18843.036195166424,0
50,45346.42128842111,1069.254355062078,1,employed,866.723062408106,1
31,8499.341459018244,840.095574385266,0,employed,970.5343170111072,1
38,24045.67769234626,1072.4179098008003,1,unemployed,2261.26657087167,1
65,44103.5501614543,693.2730680003822,1,unemployed,1318.1204569222045,1
37,40744.68402270113,1119.1416938990392,2,employed,3704.918631522439,0
73,33457.47557299703,1703.5314937388962,1,employed,2150.329813348711,0
25,5862.7470937341,1218.6050946550267,2,employed,3946.294595572491,0
24,31722.17947896505,527.0001334178224,3,employed,8234.546091365146,0
20,19750.775804791163,1132.1660623688713,2,employed,1028.4195544640113,0
34,36240.36255410605,540.7625241362663,4,employed,8064.3728248068055,0
50,25036.266914532996,1949.3651160601974,0,employed,1438.4876328201678,0
65,21808.58971634027,691.1809391343035,3,employed,25552.306081421855,0
29,30346.96904274125,1561.532489495928,3,employed,15077.758142945133,0
76,20212.23341058126,1959.1644843381287,4,employed,2662.23071264971,0
68,21760.71067327603,1739.0585774998578,2,employed,1137.3048270293873,0
39,16687.045860756814,1548.9730626893056,0,employed,939.2991577535004,1
72,9870.398479488147,1759.1913642511504,2,employed,7141.145681638007,0
39,29258.53885971839,1972.6980398909413,1,unemployed,2891.692452706016,1
63,14720.330436529593,1432.0167458802944,2,unemployed,7531.63091072656,1
47,19922.480908431386,1338.7772102439897,3,employed,27017.19973237026,0
55,25424.968430056604,1442.357165694922,0,employed,1379.6940646397927,0
55,7765.0733224030155,1299.0138301423326,2,employed,871.1914488856647,1
62,8684.764374685568,1452.6336588645781,0,employed,3613.963005046308,0
68,18960.83304270596,1174.763311958839,0,employed,9365.23409584231,0
71,27647.255436834814,827.6647743249607,1,unemployed,1163.909306891571,1
25,31952.92916709323,680.3708397675134,1,employed,3085.9805762714577,0
44,9940.203299048557,602.5114032983906,3,unemployed,11731.627292876336,1
44,30282.2115701137,894.9736756298001,4,employed,582.3794210424375,1
51,19486.266041378753,569.1853465036007,0,employed,3771.8390057464812,0
38,14163.469769536472,1350.7561698790782,4,unemployed,1736.9689777351384,1
47,15926.251619297158,925.7426705352805,3,employed,3375.0202084287716,0
50,32890.15546603574,1736.8022121305482,0,employed,6061.934730590903,0
45,25260.6440532941,611.3613094825796,0,employed,3717.5068013724003,0
64,22587.529961823097,839.5272415122289,4,employed,1085.480036286097,0
50,24878.216728975694,1595.3692206352189,2,part-time,1805.7907469115432,0
22,35033.10982527411,1398.212444575237,1,employed,12414.159314239945,0
77,20982.629679413236,596.7369068737513,2,part-time,4141.995244856538,0
78,22632.890139625615,1815.8591857433007,4,part-time,6907.196565627981,0
65,38913.06638797408,1815.8926442392692,1,unemployed,3828.7563252382824,1
36,18661.291567992244,995.6120058136607,2,employed,6694.998728731073,0
21,30003.52931746654,1010.6087650243471,1,employed,2005.9116206777828,0
52,17122.48446290275,1983.5425375252607,0,unemployed,1383.6612618644003,1
66,17891.237186214054,1439.2642573897074,2,employed,6397.724862092402,0
34,20909.839603716766,1296.9747808520888,1,employed,9203.8210694472,0
61,28499.346224243018,1757.2282753278866,1,employed,1194.781603640431,0
45,40018.25409105973,927.9355075359747,1,employed,1675.8154951838737,0
47,23115.822801091195,1143.7738900945353,2,employed,2532.0222525925105,0
46,10405.414184580037,901.6650132325012,3,employed,15060.40818618082,0
63,30203.803730323372,1683.7412698830972,2,employed,5235.069792771295,0
70,75125.9327003452,1360.024018452827,4,unemployed,793.0713323679892,1
23,23256.371477914538,1488.2376052101058,2,employed,2716.276284843444,0
52,9373.259501318302,878.4608747591099,1,part-time,2331.159924239144,0
77,23976.427633490053,830.3379520659727,0,employed,922.170789061521,1
58,21993.3122701877,1232.561943474408,2,unemployed,2684.388094232399,1
54,21087.70774378264,1606.3486236392403,2,employed,2230.458749124801,0
41,35337.67484991331,1287.8596362802402,1,unemployed,2076.3513555629816,1
46,43876.64237727547,548.9685163185029,0,employed,1983.500778848808,0
66,31001.562102487154,1802.8272594804332,0,unemployed,12982.967023073228,1
63,20608.74867669321,597.0303402726973,4,employed,2072.0565260086964,0
70,38670.77370099278,1933.7367255811284,2,unemployed,3132.764298702074,1
48,10436.71523631843,537.7129374159091,0,part-time,2810.830549079425,0
52,15397.677104169134,1541.6756841960632,0,employed,1798.9944513207104,0
77,16279.893710548553,623.3105955676725,3,employed,3227.6342979293936,0
50,21688.223059093823,1866.0148691527093,3,unemployed,3182.2717136707697,1
69,28377.93913425436,1196.649854338314,0,employed,3228.447100920733,0
78,19923.267042161424,706.2856622255231,4,unemployed,1262.3960964278647,1
38,14002.373119229784,1011.22354968477,0,employed,2425.700172797617,0
49,35861.69963175232,747.2370130201431,1,employed,6376.163577611921,0
40,19580.15121326539,755.872867335635,2,part-time,2490.362020425879,0
50,23180.448387635028,1922.1624802571632,4,employed,3504.42562359731,0
20,29014.003529237256,1167.869168427182,1,unemployed,3522.8901629750044,1
35,22458.82258038959,1683.2033958580394,4,employed,4525.10079368707,0
42,22508.219832635044,1459.4083417665229,1,employed,5211.645474978523,0
59,36873.06841182443,1514.6395435075883,2,employed,2504.5125161525825,0
48,23758.240965209425,697.5401577080578,2,employed,1198.3066292768833,0
71,33907.736846694024,851.2766702232285,3,employed,881.200049696982,1
75,28921.30275637908,1680.1255027316554,1,employed,8247.673278773551,0
20,60381.84577432549,1956.1493097121745,3,employed,6439.785093525826,0
57,27030.110003243724,894.0134638979775,1,employed,5706.52014023635,0
63,30302.53450640728,907.3531471265599,3,unemployed,6708.988865080501,1
41,38209.0759618253,1209.3456992163574,2,employed,2536.2553901306815,0
67,22738.365340884822,1975.7604692831567,4,employed,1595.7890294876263,0
49,16011.675464432255,903.4384187397065,3,employed,1118.3309059535318,0
64,17377.424659380078,1110.4578644513958,1,employed,1002.8989181927509,0
39,17461.374293234276,1837.2200234352601,1,unemployed,10018.199707141626,1
40,13695.663322493741,504.381548932043,2,employed,1820.4793859222873,0
19,25819.94629962779,559.6489474828543,1,employed,8560.030816698314,0
44,16078.555811396564,1406.1075156068289,0,employed,2472.819235495022,0
59,24280.441060585425,1861.0702470692704,4,employed,1515.8911938465696,0
19,20346.47135698933,858.2849906028914,3,unemployed,997.8821692426186,1
43,21572.815370063137,1204.4626620210634,4,employed,1655.4789521481032,0
34,29086.467886300863,1175.6979524867274,2,unemployed,12310.880981011867,1
57,16798.593435446473,1209.4570191432654,3,employed,1008.0670055885437,0
50,30316.44316363262,1433.7795435946177,3,employed,24754.11016494383,0
26,48226.017343414635,1204.6156444860258,0,part-time,1286.1294652207455,0
60,26148.69441494341,1171.2022119836868,2,employed,6310.372396370276,0
71,14897.551616092765,1211.4326306468906,1,employed,2577.9472088903995,0
65,16195.537079231526,1386.3011619065624,0,employed,2163.408827290623,0
56,19455.178290109827,1305.5112325270375,0,employed,835.9587108042253,1
46,16359.349560737117,1781.2039964757564,4,employed,2701.6203922330365,0
59,13418.771249518357,574.2452802404999,4,employed,936.0922259617003,1
72,23794.35480555277,1749.9756072095188,4,employed,554.6974889738428,1
43,19720.250563526755,1765.886918917586,0,employed,3359.6721648687403,0
52,24218.218071108313,927.3620322964413,1,employed,1579.0471795015155,0
67,39862.59546240404,1194.277932523776,3,employed,16064.200698982675,0
42,19571.380176881736,1157.8077328061531,4,employed,8103.259888705519,0
41,12176.82699227414,827.7647515311954,1,employed,16275.760292339617,0
30,18043.733949405472,1095.1952706294746,2,part-time,1508.8711923146986,0
77,32377.292540557046,566.5816582562817,4,employed,3415.700037891923,0
75,30896.096725955253,916.7331091726016,3,unemployed,216.8767110676152,1
24,28547.36235088079,1725.023263176077,2,employed,2248.902546990521,0
74,16117.269863634829,926.8434526443464,2,employed,3289.524643377044,0
53,32078.82098657787,1727.3100031223714,3,employed,3477.427508457349,0
62,35898.455060307446,1297.3991969066462,4,employed,2857.297678415996,0
37,15557.361050546093,1819.79401604174,0,employed,3186.226473012315,0
18,21573.36975269899,1362.1693313966227,3,employed,197.70131187433793,1
25,60488.04262003825,544.5023345971098,3,employed,3851.5149218528286,0
63,15215.392543501219,1513.1303113206338,3,part-time,4834.049938700341,0
33,9390.526729693875,567.280352035353,2,employed,11361.950797099369,0
31,43978.32673020954,1175.895528474701,1,employed,4310.193420672038,0
29,38882.60999616495,1894.140041709671,0,unemployed,2615.636978567014,1
68,17527.324430193312,747.8059090067752,4,employed,8999.658599688926,0
40,20816.56013099342,1084.8085294123161,4,employed,282.21403584310656,1
32,11938.604151826945,1594.7904632727177,1,employed,1781.2158454926407,0
45,23028.230062593953,1823.3878341422715,3,part-time,1386.0177966195915,0
51,39456.609667838784,1506.4145071137618,0,unemployed,2879.805972407628,1
19,16792.666951526415,887.2598812867539,4,employed,330.73160577609,1
49,34151.13121679761,1511.9117793743244,4,employed,11154.916955540517,0
40,27774.175488792807,945.0914616561349,3,part-time,2322.013788211421,0
39,29404.66003742544,1577.643844728103,1,employed,4100.223203788171,0
68,17289.340071094182,1931.0496913775607,0,employed,3726.002510946138,0
42,18447.569539840548,1582.0901766594325,1,employed,10535.332580857823,0
75,8748.292196544722,1794.3207543686185,1,employed,463.1494856378987,1
79,16591.823516408003,503.1557647638251,0,employed,3335.310860232461,0
78,39408.73333671169,1576.3581870973915,0,employed,9378.529506724994,0
39,13840.216926776518,1744.3813352978755,4,employed,2702.7189215440826,0
75,14910.920949254361,560.8381063170222,4,employed,1151.3962402475934,0
75,30336.136718556907,1807.3965909323458,0,unemployed,1629.6326239923203,1
39,26940.449794862147,885.0413424650687,2,employed,2012.3490458247052,0
66,31099.021196731792,1497.9381529670827,4,employed,1449.4652444728117,0
69,12312.73941241933,1700.5323185351099,2,employed,2558.5318655163915,0
59,79382.16300056409,1493.9967695890332,0,employed,13470.365496983222,0
23,11993.538350084611,638.4271881098858,4,employed,1640.301318053879,0
32,23792.451770760723,1394.4822782905526,1,employed,1830.4663065907757,0
71,20346.664118765213,1324.3754850832154,0,unemployed,4721.022016453842,1
60,12169.392188616544,1850.4819021114072,3,part-time,2502.8356699393235,0
77,18304.373303157754,1106.3595944663139,2,employed,789.0383035732243,1
54,22284.659377766064,981.6216456305751,0,employed,2804.026116764086,0
50,15914.93720513712,1624.7761466546995,0,employed,2700.2741060615526,0
25,35193.32844349896,1119.012989125095,4,unemployed,7908.380867527016,1
70,20316.469210500713,1469.1442625075945,4,unemployed,1127.6009500681032,1
77,11263.950281861651,1469.6751351869104,4,employed,7961.076295937509,0
61,10796.067578069926,1832.0585965401767,3,employed,2703.1395909129337,0
61,29824.41240376722,1398.038603478646,4,unemployed,984.4256051362415,1
22,10473.615965370704,1253.2304149429804,0,employed,805.3054834042704,1
56,25802.148342302964,708.3069895947755,4,employed,20627.667329515403,0
21,27510.625554659982,673.6064100180581,1,employed,2540.418161983396,0
23,13390.788417744176,731.482347924619,4,employed,7604.56585843435,0
62,34384.77100125327,757.7727219906418,3,unemployed,540.1682177457976,1
49,9331.05336307003,1456.8156389954509,1,part-time,41676.591196249996,0
69,25545.83240337421,1611.4718754118678,0,employed,7282.610254487593,0
47,21581.053008623647,1294.987284389628,0,employed,2308.976855832085,0
64,20754.139757270004,1743.5265988182366,2,employed,2194.773524198772,0
52,12222.71858984024,1986.8948401004498,1,employed,6214.236374802539,0
72,13787.104776475,1730.018943679034,2,employed,5867.486850946465,0
57,49483.81931086854,1542.3235605139387,1,employed,3577.8927200326875,0
69,40440.11449799351,1298.7390491557198,1,employed,3013.564143871319,0
33,31921.731473884567,1173.2796075120623,3,employed,5224.2529159980195,0
30,35239.54088621775,626.5885708168136,2,employed,522.3283676550723,1
67,33624.38316954176,1099.0531225920363,3,employed,2056.4269949603076,0
77,18738.24485752469,1865.2019551732014,1,employed,574.2909455639103,1
59,22557.023862184076,1712.0339448598295,0,employed,5456.6610081359195,0
47,10548.572386994363,824.0770475175308,1,part-time,1516.5389773382876,0
36,21060.450707950942,1199.9116770458238,3,employed,619.1960365415379,1
34,39803.38049673983,1725.084803837817,2,employed,1347.7791948039826,0
73,15829.750252002745,601.0768321782838,2,unemployed,3461.1500647043736,1
36,36738.1352562513,1081.0888785029888,3,part-time,2427.874876887058,0
45,23058.572065792043,1777.7618553109214,2,employed,922.2749974550798,1
75,11018.31389773289,1105.8467962551856,4,unemployed,541.9270499914793,1
72,12661.741472744028,616.4219670971613,0,employed,3209.700106619276,0
43,34879.3915875703,1313.801552798377,0,employed,1667.7520040695263,0
54,29035.13834696661,1792.613742377443,0,employed,2302.8880546168903,0
43,23176.220104551416,1385.4283144297397,2,employed,2541.0046479799435,0
70,19206.116843477193,839.4186623213477,2,employed,4582.801114334753,0
79,24471.978048223362,1076.359430206072,1,employed,6953.12516674434,0
40,34205.71877197725,1175.1850417728983,1,employed,3451.3101824354344,0
26,46070.43224521897,1368.8995307307903,0,employed,2163.618759019259,0
29,47185.508433612114,1639.0265386289195,4,employed,3055.698656003841,0
70,26528.63382633226,648.3104264609531,1,employed,2123.3770167844514,0
18,20212.048274518525,1834.4780495263494,1,employed,576.7717723272243,1
75,23697.480273788122,518.4645545241134,2,unemployed,8883.457970605163,1
75,28597.08814828268,1055.0785020113829,4,unemployed,7357.230590794734,1
18,28539.188930174645,541.1304649589865,0,unemployed,21770.997945565527,1
64,42361.419882481765,1089.461338017937,1,employed,29158.428911877425,0
51,63441.77663984751,1288.7188983099857,4,unemployed,919.6377732153725,1
49,19878.075808177553,1267.5220798722676,4,employed,2131.5401651194284,0
79,64727.56638369702,748.442520542398,0,employed,36736.99619063198,0
71,39581.599231439744,1468.6107651434186,4,employed,2862.496383391746,0
65,20943.602418747287,567.1676757570024,4,employed,3805.5313378100113,0
42,46596.579653785586,1642.8602301986232,4,employed,651.2346666541566,1
57,51165.67370364656,1919.9666509903193,1,employed,3464.3788503178876,0
62,17498.182159272856,1009.6532407266768,0,unemployed,20577.22940584931,1
70,52370.9656577246,1275.859072571498,4,employed,10792.705951723066,0
18,37704.751897438204,1068.3654170882214,4,employed,1619.7310217456472,0
33,71989.78867555475,510.06558545608993,1,part-time,2005.5700898829218,0
78,17818.2895042208,1078.8117543426738,0,employed,962.0820205764672,1
56,18458.617768338794,1687.5803888920198,2,employed,1272.624852786483,0
22,7995.778030187294,1393.9832632752227,1,employed,441.3278711542431,1
39,29307.447989139495,651.8898719227384,0,employed,2738.5403140742173,0
46,26572.327343128032,1770.7092345406775,4,employed,13495.4879135048,0
72,16622.345178017265,1296.6280173278642,0,employed,4253.221284413552,0
20,21143.221449370714,1762.585042617014,0,employed,11687.077111461092,0
29,11434.489878368087,1370.3322781775441,0,employed,8718.909056928955,0
43,40103.64377669937,1339.53266725691,2,employed,1725.3615650465497,0
33,17242.805495499924,657.8887777955185,0,employed,1394.7819009025877,0
68,103468.70800005818,751.039599707942,2,employed,1449.2702649011026,0
54,20174.997105015493,1958.0378847448867,4,unemployed,535.3592685699814,1
39,15065.920920132558,842.7301201321561,2,employed,3078.907892695746,0
74,17923.060174798637,1966.1781769855518,4,employed,163.29128057560814,1
46,10872.79972912308,1297.8690597863952,4,employed,5385.2311275223265,0
31,28032.95174783819,703.6835705959057,2,employed,3203.1210311960576,0
45,17855.2015855501,648.9533041305394,1,employed,4776.387881503385,0
22,38778.69958888219,813.2961060586099,3,employed,8578.51656445314,0
64,19199.245347251977,1888.4559950380037,0,unemployed,3636.564107493564,1
66,44012.151967229496,1121.2253364923401,3,unemployed,15238.368011618843,1
47,32168.01370618976,1093.1514019893716,0,employed,5552.179381164221,0
63,22343.671115144545,969.809391605261,0,unemployed,1398.10517604166,1
79,48538.680428661224,720.5927758498826,4,employed,2350.2781406411514,0
69,35459.50891397438,1231.7767957886097,0,employed,310.6630776275918,1
22,96096.3308157154,695.071673766708,0,employed,1209.315238166781,0
29,17948.6894033689,1753.2203545734915,2,employed,2036.5319060509216,0
33,22886.627173140463,1055.5954794129598,3,unemployed,5147.536911082664,1
43,48259.814987268765,1062.2053516726946,2,employed,1407.5965739209144,0
43,10180.51719763307,1211.0096427247338,0,employed,857.2554818934248,1
65,42551.55938458178,1166.1915697486274,4,part-time,451.45156754474067,1
38,27437.09966299494,1992.2869595889824,2,employed,1641.8558245994673,0
56,14127.727324215679,1318.0716818274536,2,employed,20970.07713769894,0
53,11142.034987535806,632.3025556848061,1,employed,3909.2743006514465,0
50,15736.769562183732,1410.316012365395,0,unemployed,7627.988143312002,1
79,7027.527485003497,727.37643930482,4,unemployed,1211.9013480714198,1
47,17244.185240995812,546.406467097013,2,employed,618.0381827274749,1
54,30069.846363402205,1956.1132305158721,2,employed,879.1209923277116,1
40,17358.71004891751,1660.3083373018458,4,employed,2705.0316474997467,0
75,44097.410933338455,1970.1634886206505,0,unemployed,405.80435390391693,1
27,50512.38341606797,1216.8176720333636,1,employed,1089.4296523906767,0
71,41681.89918770125,1298.386296723464,2,employed,1658.4510014054113,0
22,24718.82690465263,752.5054338786954,1,part-time,795.5826139088655,1
53,6888.856353196481,870.3611400013783,3,employed,356.4938478687067,1
51,15493.118769598106,1757.8238223542423,0,employed,3982.4548244709968,0
69,20516.41828659847,1034.2784706763912,3,employed,3120.883597028401,0
48,14087.824254304252,1740.2224606946286,3,part-time,6496.57158082797,0
27,20542.419318490724,1563.5205864305476,3,employed,981.9832495728774,1
75,49268.18092648511,765.7563879077983,0,employed,6373.61915257769,0
36,9673.173700198962,1261.169549179613,0,employed,13757.015545774944,0
75,54494.007913174515,1516.0809822780752,4,employed,3874.6659523907065,0
49,34281.571368322344,852.5558222057377,1,employed,1619.8093004946422,0
18,25187.63312761889,1746.0327657801154,1,employed,3446.3833282429096,0
73,15416.47038071407,1317.24148631778,4,part-time,1544.1248839550656,0
22,14228.82089655782,747.8630756639047,4,employed,1307.2963680033097,0
62,9768.235674549629,1374.4766392469037,3,employed,5903.26218321464,0
21,51967.96448694364,1999.570706233871,4,employed,2593.982660040609,0
33,47515.23996996306,725.7822374951204,2,employed,9947.69010997073,0
41,10903.702459327635,1725.1353951792921,1,unemployed,1915.1993793847519,1
33,16708.71974484573,810.963504781337,4,employed,2119.266716373971,0
72,27352.750912882013,1673.582494190131,2,employed,1691.699636770533,0
19,18963.008339426477,1601.86688468212,2,employed,972.4479588526207,1
66,8439.36730978157,950.7340784006485,2,employed,6730.635853366677,0
45,15852.993403234026,988.7346763466747,2,employed,26521.517526152933,0
49,58426.05105200638,1688.7820879443786,3,employed,2034.0268181115428,0
44,16399.575097584442,1192.168267830969,2,unemployed,1509.4551793507715,1
37,20297.77050480479,1596.227043067713,3,part-time,1414.7052949887104,0
41,12424.322073437203,721.9762210487521,3,employed,1510.6069042437014,0
29,29551.255009465294,1778.8366728523304,2,part-time,15518.430890981434,0
67,23331.878945469678,1566.3270750234788,1,employed,1453.1944486312004,0
52,15199.079248173315,1860.4142132522509,2,employed,1660.2661488150063,0
77,11472.088785098553,698.5585685524586,2,employed,862.3366570579312,1
50,44456.73228729386,1389.5217505408964,2,employed,3998.3968563887147,0
50,9869.735134720526,1398.6808775604877,1,employed,2787.1377100951363,0
78,28336.552210892667,1030.1911108201737,0,employed,956.060527371621,1
68,7503.016192230408,1187.6996368538867,0,employed,1220.6885975020832,0
60,31369.95420991784,556.9723449347802,3,employed,13807.032883058286,0
54,35780.18199784159,1618.790057940518,3,employed,3080.0704721337465,0
29,38077.99578485453,1323.983719104761,1,unemployed,3300.025238472508,1
20,20320.708449289832,586.6115778037606,4,employed,3313.1471757607383,0
18,48630.286887890914,1521.1338394407285,0,employed,12023.584659476715,0
50,69835.36675749438,1200.173115846782,3,employed,1048.1538291813147,0
57,18754.489298194992,551.6918891375,0,employed,2005.4113480567103,0
27,17579.653918179913,1954.411590272143,1,unemployed,2517.5331525332504,1
60,23732.213655267376,1923.6682146341607,1,employed,533.1613904694754,1
61,17346.74096423948,1269.3536242207963,4,employed,1192.561129899237,0
46,16124.01254057299,640.5086310588653,4,unemployed,8490.259356273764,1
30,16841.99468280137,1631.9318323978878,1,employed,6375.472572699566,0
29,51941.7409949426,1237.8966501585937,3,employed,7608.846595930597,0
48,32400.884393958408,953.6712174340698,0,employed,1653.930371183359,0
63,17318.437014215913,1237.1272662928352,2,part-time,1871.1430127442563,0
19,6453.884568189215,1283.6662181081967,4,employed,498.66498870385584,1
78,10175.80124041032,1344.0675485335087,2,employed,7569.89550356929,0
68,28331.075100734815,1161.8355704829899,3,employed,8925.362916783872,0
67,7625.262516722507,1408.632954708585,4,employed,8812.451702477776,0
52,25501.607381434398,1878.102065909566,2,employed,14825.311767265881,0
40,12928.870818123294,1043.4021306478867,3,employed,4546.480033288629,0
34,23061.109062024745,1588.5746948299236,0,employed,14141.681304888409,0
43,22741.077523192373,1841.6788352363483,3,part-time,2439.4439204091996,0
25,23395.406226002437,1183.9689136399054,4,unemployed,509.27575845915146,1
46,18084.112628338986,1165.1837545728563,1,employed,7049.5895710557215,0
43,17789.384592924518,1403.1754780321694,0,unemployed,490.83639964435525,1
27,15361.271612264347,1387.110139133732,2,employed,3534.0579461079587,0
43,28055.673620865324,1709.8840134894156,4,employed,7749.036578158332,0
79,32945.051197971705,1214.725075667439,1,employed,4122.680328695854,0
51,11974.24938804828,1994.1844244591616,3,unemployed,29092.71477908459,1
68,21465.145601778895,589.2073533009211,1,unemployed,417.4108572202254,1
58,24301.443643071216,504.7517728710526,4,employed,2743.9103786322266,0
24,24146.278970471267,1460.2974673394356,4,part-time,3033.4487884918462,0
21,23941.887281016756,947.6523685428151,1,employed,777.3550406816577,1
75,18015.406632777343,860.5735830492257,3,unemployed,940.3641644930589,1
70,25324.18666559508,967.8486200064207,1,part-time,1280.327763249656,0
67,30001.850902520506,884.0713476574315,4,employed,992.6247585294687,1
62,23635.812695977114,546.1850744906718,4,unemployed,2675.804468045507,1
28,28366.663613661953,1957.299563585883,2,employed,1631.141083078513,0
46,36140.76405727996,831.1182326791726,2,employed,4096.58256379782,0
73,8730.080073836634,1601.0446438839595,0,employed,5706.89553812394,0
53,35303.306988692355,1643.894592041263,4,employed,5333.585324166643,0
42,26139.788147462048,1893.886097010844,2,part-time,1978.0637769554191,0
38,12634.511241009473,545.8241856400699,1,employed,3961.8866971601897,0
78,32900.24689589634,1808.0725076705116,3,employed,8392.79531480008,0
74,18048.891461288993,1290.8392712597004,1,unemployed,4654.382748668499,1
53,19322.331563790656,1448.816164948742,3,part-time,19129.323422299152,0
27,17088.48474229516,1466.7054156815504,2,employed,7959.957875220402,0
54,25621.81515594221,1729.6967074770914,0,part-time,16620.74798728371,0
26,14873.307296478937,1000.1109832386658,1,employed,246.57269828980017,1
41,34569.85418606026,1599.5767847899901,1,unemployed,3283.5358412700875,1
52,20549.023620324515,1292.8671645832956,1,employed,2156.124118065254,0
66,18359.432576105686,1690.0910214580215,3,employed,2630.7395140220374,0
52,32094.432085960852,1985.8190491552002,2,employed,1332.8044095538135,0
65,18773.876203591848,800.9765261056418,1,employed,4430.197304832029,0
53,35386.59703791882,1991.972962339997,1,employed,488.6485735338989,1
35,35946.84057499043,634.718231424161,0,employed,4462.3770008410365,0
66,11300.452870022487,503.4763218572208,0,employed,1377.862659167404,0
56,38354.613564508116,566.2429042667469,2,part-time,1807.3444818836206,0
49,10603.951718402765,1012.6736071051425,2,employed,4621.62553486661,0
41,39568.56478500332,1449.3594960176513,4,employed,3225.288646019104,0
40,60729.1198600609,603.5443113317745,0,employed,8552.003922816752,0
79,34112.433621163924,508.4987217943509,4,employed,1130.5918030811486,0
49,7491.390281545279,1905.636542688192,3,unemployed,2749.829937344839,1
54,37488.25113090755,1732.8899539098945,4,unemployed,7250.118677398947,1
29,67715.10041319442,1713.7747567085466,1,employed,4277.823981499752,0
66,18929.639108624047,1826.6364132529657,4,employed,4562.355168346285,0
72,21647.566818642543,1550.0514091581565,2,unemployed,9027.609280639892,1
30,12158.169857298957,656.6061946221222,3,employed,1985.7611115280035,0
40,25746.132725870397,1098.6502821105846,1,unemployed,1608.6798020641336,1
42,41547.332201199424,1584.7242296969443,4,employed,5302.344906759992,0
52,31221.69747771113,920.5016911872814,3,unemployed,2567.1933873974635,1
58,105977.64860513127,1531.1095462043563,3,employed,9156.356052863664,0
47,22393.22017976383,536.7476724014786,1,employed,4314.658410494715,0
34,9746.49796401649,959.2060113193897,4,part-time,1598.2256429561335,0
66,23992.234291547487,1323.695504415759,3,employed,4181.327366111055,0
79,6579.895333261968,1448.1347442593633,3,employed,1208.6995828922736,0
37,16872.629597329662,1365.5609966928662,0,employed,7684.253149466704,0
65,49622.072772626736,1546.6344141101442,3,employed,737.1914984051579,1
42,25914.730321933377,509.1331223597586,0,employed,10117.93908318904,0
39,24093.765821645484,651.4117999662823,4,employed,4108.7598043362095,0
30,54742.20090771132,1803.4163784187176,4,employed,2528.6454178555923,0
76,19239.10208916434,1522.6229661352418,4,employed,6395.399296574658,0
36,41394.785859837175,669.397464029017,2,unemployed,4970.753136664359,1
66,23497.598127849444,1763.111656097869,4,employed,11275.434335878512,0
53,26636.127014042188,863.3468267368503,3,employed,11170.836064349538,0
29,11984.23808024181,1217.389826292835,1,employed,4239.880840461239,0
78,17308.90871533536,717.7947693269905,0,employed,1246.6675520720314,0
58,10951.600441198976,1565.16508463256,2,employed,1734.5286769752493,0
36,21002.094732284044,1500.2816315214018,4,employed,2774.8531731061776,0
29,26774.391589007082,816.6687067492043,4,employed,8793.092019367989,0
26,12644.54211197888,1795.1011502855029,1,employed,1888.6423916770107,0
24,61364.66508981637,1101.9590363295683,1,employed,2053.0042344214266,0
45,25312.484450462256,938.7726366061127,2,employed,18927.11121970375,0
31,22672.268230893304,728.4943841968031,0,employed,2685.712912937417,0
48,32364.870692153814,899.2520187733062,4,employed,1580.1390203812382,0
69,14552.760207155066,533.0403818357255,2,employed,6481.103242934765,0
36,23902.50967153013,1374.8862386841733,3,employed,2818.2339729841037,0
75,15391.44154089808,1763.3461195159218,3,unemployed,742.7806927158072,1
64,48018.41946064092,1323.4706741624627,2,employed,8441.489751097719,0
33,12973.710573118558,828.9109428858136,4,employed,1412.279972634469,0
70,22733.223633673948,550.5037673208091,2,employed,3113.757883443288,0
22,25968.976488428336,821.9421098882042,4,employed,2784.6038169581416,0
52,26833.67405081548,1124.1821421066384,1,employed,3752.213357331792,0
29,16471.426203772022,1639.4171430496947,2,employed,333.2609868925836,1
42,14076.264638128241,781.7642788066612,4,unemployed,2132.1806646251275,1
69,16590.780250899486,1579.6871800320291,2,employed,9180.5010259527,0
76,28685.94949119814,1800.4002025278255,2,part-time,10566.517135595428,0
38,20497.887571904485,1180.9202721625356,4,employed,1106.2261296365657,0
53,32797.39610657517,1732.1479874638899,4,employed,7484.5654773608185,0
70,27959.207718485508,1331.9860220526434,0,employed,1392.102183064943,0
40,7055.365364369872,1455.6362556213576,2,employed,2049.7389870024817,0
33,24928.0486033688,1289.417690507304,3,employed,2160.328631980309,0
74,67861.71997217106,1194.7590751270127,2,employed,3323.5996607089246,0
56,42729.05981707267,851.9801626637741,2,employed,8114.164006081028,0
62,27200.933739514192,954.7910891915691,4,part-time,3883.8590390618997,0
70,12968.828310112878,934.9551784154135,2,unemployed,2627.710568207598,1
59,27966.89751219464,1344.933396430722,2,employed,7842.486612655172,0
